,Unnamed: 0,review,rating_of_review,product_name,product_brand,product_star_rating,product_price
315,315,"

  Party

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
316,316,"

  This pants is LIT! I love it.

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
317,317,"

  Hate everything just don’t buy it

",1.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
318,318,"

  To wear

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
319,319,"

  Product to small. I sent back and they would not refund my money

",1.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
320,320,"

  No me gusta

",1.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
321,321,"

  Pants are awesome

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
322,322,"

  Look and fit great

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
323,323,"

  Put in the washer it shrunk really quick :(

",1.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
324,324,"

  I was very dissatisfied!

",1.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
325,325,"

  Thank you

",3.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
326,326,"

  Awesome design and get a size bigger!

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
327,327,"

  Tooo small

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
328,328,"

  Enricha Great Buy

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
329,329,"

  Love it

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
330,330,"

  Too big

",1.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
331,331,"

  Nice design

",4.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
332,332,"

  Great pair of pants

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
333,333,"

  Perfect fit

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
334,334,"

  Love them

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
335,335,"

  I love the design and the size

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
336,336,"

  No good

",1.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
337,337,"

  The look

",4.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
338,338,"

  Nice product but Somewhat large

",3.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
339,339,"

  Material

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
340,340,"

  Nothing

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
341,341,"

  The designs are nice

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
342,342,"

  Exactly what it is in the pics

",4.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
343,343,"

  Be careful when washing, colour fades quickly

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
344,344,"

  It looks so different irl

",1.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
345,345,"

  Everything was exelent.

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
346,346,"

  Words can not express or say how much I am in love with these show-stopping jeans!!! OMG!!

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
347,347,"

  Love it thanks

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
348,348,"

  Fits right all around and fits me well.

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
349,349,"

  Comfortable styLish fit!

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
350,350,"

  Not wat it looks like online you need to be more specific in ur products

",5.0 out of 5 stars,"











Enrica Men's Casual Printed Jeans Skinny Denim Pants










","


Brand: Enrica


","



4.3 out of 5 stars




","




Price:

₹6,100.00 - ₹10,398.13









 Inclusive of all taxes





"
351,351,"

  Real as it is in picture, comfortable fit.....

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
352,352,"

  If you generally buy 34 and its somewhat loose, buy 32.It contains spandex, which allows the jeans to stretch and accommodate all types of legs and thighs.The only con is the overall quality in terms of texture. Its not smooth, but feels pretty durable. The color also matches with what's advertised.

",4.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
353,353,"

  Hi..I gifted it to my husband. Bought it at Rs. 449 in a deal. Ordered 34 but it is bit loose in fit...particularly in the waist section. Otherwise material is comfortable. It is stretchable and colorful is quite good. Delivery by Amazon is really great.

",4.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
354,354,"

  there is no company name of jeans. cloth good. fit just ok . check image.

",4.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
355,355,"

  Color quality good, but after every wash it shrinks... Not only horizontally but vertically too. 😑

",1.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
356,356,"

  Why would anyone rate it bad? Good quality product at good price including delivery to long distance!. Recommended to buy Smaller waist and it will fit well. It fits to 3 guys at home of various height and waist 😁 i am 6.2@34 but bought 32 intentionally and all is good.

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
357,357,"

  I am 6.2 feet, I bought 34 size. I was always having a problem of fit. If I get 32 size it would get small on length. That's why I am sharing a comparison pic of jeans of size 32 & 34 in length. Those are having confusion can refer. The fit is perfect. Another thing I noticed a slight color change  as you can see in the pictures.

",4.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
358,358,"

  I had ordered earlier the same brand and same measurement 34 size and it was a correct fit.But the next one though with same 34 size number on it , it was definitely loose at my waist and at my thighs  as well and this disturbed me a lot and hence I had immediately put for return within 30 minutes of receiving it.

",1.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
359,359,"

  its suprvalued, i asked the outdoor store for same they said 870 , i got on 450 offer only. and quality is much better in such price.100 percent recommended.✌️

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
360,360,"

  Velue for money perfect fit

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
361,361,"

  Finally it comes with front rise of 11.5 inches. Earlier I purchased Neostreak black,medium blue and light grey which all had front rise if 11 inches but dark blue and green versions had front rise of 10 inches only. It will be better if the seller mentions front rise in the chart for each of its variants to avoid harrassment and wasting of money. Thanks to Amazon for it's best service

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
362,362,"

  This jeans comes without any branding name on it.

",4.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
363,363,"

  It's perfect and fitted me.

",3.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
364,364,"

  value for money at this price.The cloth does not give you a comfortable feeling.It feels rough against your thighs,which is only to be expected as the price is so low.If your regular size is 32 go for 30 as the material has too much stretch in it.My waist size is 32 but I ordered 30 and it gives a nice fit

",4.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
365,365,"

  Even though in first day colors comes out in hands when i wear.Not good product.Also clothing is not good.Very thin. Like a paperIts actually not a jean.

",1.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
366,366,"

  Good , i ordered 36 which is fit as expected comfortable while sitting

",4.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
367,367,"

  It is so good I am going to buy it again! Although last time it was cheaper. I hope they don't increase the price continuously. I bought size 32 and it fit. Sometimes I need 34 in other brands

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
368,368,"

  Nice strechable Jean's pant ,its fits as expected delivered  on time with good packaging, after few washes it still looks good . Colour also as it is ..dealer and amazon  nice product

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
369,369,"

  I blindly suggest and recommend this jeans. Quality and Colour is exactly same as shown in Images of product. Also the length is good.I am 6'1"" and My size is 34. Fit is perfect.Also length of jeans is good. check images for preference.

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
370,370,"

  I have ordered the jeans with some questions in mind regarding it's quality and colour. But I received the product with very good quality. It fits perfect to me and colour is very good. After six months of i give 5 star to the jeans.

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
371,371,"

  Just go for it. Always check the seller before u buy my seller was cloud tail india and fullfilled by Amazon . delivery was quick I got the product as shown and teased.make sure u check the seller and whether product is fullfilled by amazon so that u can always be safe.received it in well packed and the fabric quality is awesome.stitches are perfect. No issues🙂

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
372,372,"

  Clothe is good and fitting also perfect colour also same as shown in picture

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
373,373,"

  I'm expecting that this product is treated (washed, dried) as per the instruction.So, after my assumption this product isLIGHTFIT AS EXPECTEDBREATHABLERETAINS THE COLOURgood product value for money if washed and dried properly.if washed by hand and dried in sun  ...phir to dhoti ban jaega XD

",4.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
374,374,"

  These days we get only stretchable jeans which cost above 1500rs n after few wash becomes hiphop...  So y not this jeans which is cheap n far better n no regrets if it torns or goes over size. Though it has still to go through wear and tear,  but m happy to wear it...

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
375,375,"

  As per images and our expectation jeans is most suitable and fit as per size given by you. I am very happy now.

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
376,376,"

  I Like  quality. i expect more colours for formals from this company from cotton and cotton blend.In jeans executives follow formal jeans with different colours .So, i suggest you that come with more colors jeans as well as formal cotton jeans

",4.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
377,377,"

  Fabric is good prefer to orderon size less and it's perfectly fit in waist quite elastic. Good purchase in this price range.

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
378,378,"

  Cloth quality is okay, but mine one looks more a straight one rather than slim fit one. Little bit disappointed. Though I'm not much choosy so giving 3 stars

",3.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
379,379,"

  As I am first time purchasing clothes online,  I little afraid about fitting & fabric quality... but this one is chenge my thinking... jeans material is very nice... it is stretchable so that it's fitting is perfect.. very comfortable... & value for money... overall great experience & comfort... go for it...🤗

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
380,380,"

  जिन लोगों को टखनों (Ankle) पर बिल्कुल चिपका हुआ पैंट पसंद हो उनके लिए ठीक है लेकिन मुझे बिल्कुल नहीं पसंद इसलिए मैंने वापसी का अनुरोध कर दिया है, रंग और कपड़ा अच्छा है मुझे आज(26/10/2020)ही प्राप्त हुआ है| आज (27/10/2020)दोपहर को रिटर्न पैंट पिकअप हुआ और शाम को मेरे खाते मे पूरा पैसा आ गया |

",2.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
381,381,"

  Stretches really nicely. Buy a number smaller than ur usual fitting as the one i got is slightly over size.

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
382,382,"

  FIRST TIME IN MY LIFE I HAVE GOT A GOOD PRODUCT BY AMAZON........ITS SO EXCITING AND IT MADE ME HAPPY....THANKING YOU AMAZON FOR THE FIRST TIME.

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
383,383,"

  Good fit and look. Good value for money.

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
384,384,"

  A1 product as price point but the problem is pocket stichting open in 2 days otherwise quality is good.

",4.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
385,385,"

  Amazing fitting, good stretching and quality. Got it for 469. Total VFM.

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
386,386,"

  Very fast deliveryGood qualityExactly fitReasonable price

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
387,387,"

  Dull quality, not looking new, large pocket, fitting not good, so dissatisfied.

",3.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
388,388,"

  To must stretchable.  So can buy smaller size than regular size.

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
389,389,"

  Zip is missing and they stitched that area to hide.. Very poor quality product don't buy. Total waste of money

",1.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
390,390,"

  Super value for money

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
391,391,"

  The pant zip is using plastic material.

",3.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
392,392,"

  good as i expected and also comfortable

",4.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
393,393,"

  It is excellent product and Amazon service was also excellent very fast delivery and very comfortable company Amazon is a best online shopping service

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
394,394,"

  Quality as per price.Good for 500/-

",4.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
395,395,"

  Received damaged torn jeans so returning it, very disappointed. I guess no proper Quality chk before dispatch. Quality looks good. Fast delivery by Amazon

",1.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
396,396,,5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
397,397,"

  Didn't fit me had to return

",1.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
398,398,"

  Quality is good....

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
399,399,"

  Iam very satisfied tq overall good

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
400,400,"

  Good

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
401,401,"

  Too good product. Perfectly fitted.Satisfied with the product 😇😇

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
402,402,"

  यह पैँट मुझे ढीला आया मगर पैँट अच्छा है

",3.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
403,403,"

  Nice

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
404,404,"

  I most likely it's fitting and mid high. Comfortable while riding bike or even sitting on a bench.

",4.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
405,405,"

  Good and correct fit...

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
406,406,"

  Product is good, but button is not available 😂

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
407,407,"

  Comfort streachable n value for money

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
408,408,"

  Worth penny

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
409,409,"

  Product Is Very Good But The parcel Is Received By Me Is Open By Some Can't Received The Invoice Copy

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
410,410,"

  Best products in this price

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
411,411,"

  Proper fit, good style

",4.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
412,412,"

  nice product it was correct fit for me

",5.0 out of 5 stars,"











Neostreak Men's Slim Fit Stretchable Jeans










","


Brand: Neostreak


","



3.9 out of 5 stars




","




Price:

₹609.00 - ₹639.00









 Inclusive of all taxes





"
