,Unnamed: 0,review,rating_of_review,product_name,product_brand,product_star_rating,product_price
272,272,"

  GOOD PRODUCT OK

",4.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
273,273,"

  Lack inner cushion above the feet. It feels like empty space there which feels uncomformtable

",2.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
274,274,"

  Its fitting , softness & grace is tremendous.

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
275,275,,3.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
276,276,"

  Achha

",4.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
277,277,"

  Ordered this shoe for my Father. He loved it.

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
278,278,"

  Not good.. It's defective item

",1.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
279,279,"

  Awesome

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
280,280,"

  The strap came out easily after 10 days use. Otherwise it is comfortable except for creaking sound created while walking on Granite flooring

",2.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
281,281,"

  great product and very competitive price.

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
282,282,"

  Good

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
283,283,"

  Not enough padding

",3.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
284,284,"

  Nice

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
285,285,"

  It's my favourite brand and I like it for budget and unbeatable product , it's beat to all other brands

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
286,286,"

  Sole is not good

",1.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
287,287,"

  It's a perfect fit for me. Light weight with good grip.The perfect value for money product from liberty.Looks really nice.

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
288,288,"

  ""comfort"", ""light weight"", ""value for money""

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
289,289,"

  A large size must change

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
